restaurant_id,item_name,category,price
89,Pepperoni Pizza,Pizza,13.86
52,Paneer Burger,Burger,27.11
79,Veg Supreme,Pizza,9.18
95,Biryani,Main Course,19.91
53,Lemonade,Beverage,3.61
71,Cold Coffee,Beverage,25.53
70,Pepperoni Pizza,Pizza,4.15
56,Chicken Burger,Burger,17.62
26,Margherita Pizza,Pizza,16.2
71,Lemonade,Beverage,17.69
36,Butter Chicken,Main Course,26.21
98,Farmhouse Pizza,Pizza,14.15
65,Brownie,Dessert,4.54
28,Mango Shake,Beverage,13.13
42,Gulab Jamun,Dessert,5.07
30,Farmhouse Pizza,Pizza,16.8
9,Ice Cream,Dessert,5.94
13,Veg Supreme,Pizza,29.84
33,Paneer Burger,Burger,25.85
91,Pepperoni Pizza,Pizza,28.51
56,Gulab Jamun,Dessert,28.93
34,Veg Burger,Burger,9.09
40,Cold Coffee,Beverage,15.14
82,Ice Cream,Dessert,27.59
50,Chicken Burger,Burger,16.28
95,Ice Cream,Dessert,29.26
27,Biryani,Main Course,16.84
70,Cheesecake,Dessert,9.08
90,Butter Chicken,Main Course,28.67
81,Cheesecake,Dessert,11.88
48,Chicken Burger,Burger,21.69
24,Paneer Butter Masala,Main Course,22.63
11,Chicken Burger,Burger,26.33
20,Cold Coffee,Beverage,28.73
45,Paneer Butter Masala,Main Course,8.68
29,Farmhouse Pizza,Pizza,7.79
79,Butter Chicken,Main Course,19.04
6,Fried Rice,Main Course,7.18
24,Veg Supreme,Pizza,18.06
82,Cheese Burger,Burger,3.33
95,Paneer Butter Masala,Main Course,24.36
29,Veg Supreme,Pizza,26.96
19,Ice Cream,Dessert,15.27
40,Biryani,Main Course,14.9
32,Farmhouse Pizza,Pizza,28.93
33,Mango Shake,Beverage,3.61
84,Lemonade,Beverage,29.79
81,Cold Coffee,Beverage,28.36
99,Ice Cream,Dessert,20.69
47,Chicken Burger,Burger,10.93
29,Ice Cream,Dessert,23.92
89,Gulab Jamun,Dessert,25.97
68,Ice Cream,Dessert,8.48
73,Lemonade,Beverage,18.96
9,Chicken Burger,Burger,25.84
58,Paneer Burger,Burger,8.28
18,Veg Supreme,Pizza,25.2
55,Paneer Butter Masala,Main Course,28.93
32,Chicken Burger,Burger,22.53
27,Gulab Jamun,Dessert,17.14
36,Paneer Burger,Burger,17.94
43,Cheese Burger,Burger,11.85
92,Mango Shake,Beverage,7.46
55,Gulab Jamun,Dessert,24.74
5,Mango Shake,Beverage,27.95
92,Brownie,Dessert,10.71
14,Pepperoni Pizza,Pizza,29.1
56,Chicken Burger,Burger,9.19
24,Paneer Butter Masala,Main Course,7.34
69,Paneer Butter Masala,Main Course,27.69
59,Cheese Burger,Burger,26.83
53,Mango Shake,Beverage,5.77
51,Biryani,Main Course,8.51
48,Cheesecake,Dessert,29.46
92,Cold Coffee,Beverage,24.16
15,Mango Shake,Beverage,9.82
2,Veg Supreme,Pizza,17.46
100,Brownie,Dessert,29.18
20,Lemonade,Beverage,19.09
28,Cold Coffee,Beverage,11.24
32,Butter Chicken,Main Course,15.84
67,Cold Coffee,Beverage,14.79
38,Coke,Beverage,3.91
56,Margherita Pizza,Pizza,26.39
43,Paneer Burger,Burger,9.33
67,Coke,Beverage,28.91
28,Cheesecake,Dessert,8.93
22,Veg Burger,Burger,8.74
37,Farmhouse Pizza,Pizza,12.85
55,Paneer Butter Masala,Main Course,9.47
75,Gulab Jamun,Dessert,15.78
8,Pepperoni Pizza,Pizza,26.31
48,Veg Burger,Burger,22.21
35,Veg Supreme,Pizza,18.6
97,Farmhouse Pizza,Pizza,16.59
19,Veg Burger,Burger,15.09
68,Cheesecake,Dessert,15.63
56,Chicken Burger,Burger,29.54
59,Paneer Burger,Burger,12.55
12,Butter Chicken,Main Course,6.22
86,Chicken Burger,Burger,5.67
32,Cold Coffee,Beverage,6.65
99,Chicken Burger,Burger,14.65
91,Mango Shake,Beverage,18.38
37,Veg Supreme,Pizza,12.3
18,Fried Rice,Main Course,11.73
73,Veg Burger,Burger,27.07
87,Brownie,Dessert,19.51
26,Mango Shake,Beverage,6.7
18,Lemonade,Beverage,15.16
99,Lemonade,Beverage,16.71
28,Ice Cream,Dessert,21.46
72,Cold Coffee,Beverage,27.58
49,Cheesecake,Dessert,25.84
97,Gulab Jamun,Dessert,25.1
9,Paneer Burger,Burger,11.99
76,Paneer Burger,Burger,7.23
49,Paneer Burger,Burger,11.84
43,Brownie,Dessert,21.89
68,Veg Supreme,Pizza,7.72
41,Cheese Burger,Burger,24.9
71,Butter Chicken,Main Course,18.83
73,Butter Chicken,Main Course,12.46
42,Margherita Pizza,Pizza,22.11
14,Pepperoni Pizza,Pizza,24.73
19,Veg Supreme,Pizza,24.67
97,Paneer Butter Masala,Main Course,21.95
87,Cheesecake,Dessert,10.89
31,Pepperoni Pizza,Pizza,3.17
81,Margherita Pizza,Pizza,7.81
90,Farmhouse Pizza,Pizza,22.84
10,Pepperoni Pizza,Pizza,26.61
19,Ice Cream,Dessert,5.65
28,Butter Chicken,Main Course,14.97
6,Gulab Jamun,Dessert,28.54
7,Pepperoni Pizza,Pizza,28.24
52,Paneer Burger,Burger,16.47
81,Paneer Butter Masala,Main Course,5.53
43,Mango Shake,Beverage,29.88
83,Cheesecake,Dessert,26.4
23,Ice Cream,Dessert,19.8
40,Mango Shake,Beverage,3.42
7,Biryani,Main Course,3.42
79,Paneer Butter Masala,Main Course,21.0
21,Paneer Burger,Burger,28.62
100,Farmhouse Pizza,Pizza,3.4
72,Veg Supreme,Pizza,28.59
70,Chicken Burger,Burger,25.08
49,Fried Rice,Main Course,11.46
97,Farmhouse Pizza,Pizza,11.51
18,Chicken Burger,Burger,17.58
48,Veg Supreme,Pizza,7.7
23,Brownie,Dessert,22.55
18,Fried Rice,Main Course,29.43
48,Pepperoni Pizza,Pizza,12.52
66,Coke,Beverage,8.73
51,Lemonade,Beverage,21.63
36,Biryani,Main Course,20.24
47,Mango Shake,Beverage,20.21
62,Cheese Burger,Burger,23.51
72,Farmhouse Pizza,Pizza,3.62
35,Paneer Butter Masala,Main Course,21.81
40,Paneer Butter Masala,Main Course,18.54
72,Pepperoni Pizza,Pizza,8.12
8,Veg Supreme,Pizza,10.01
92,Mango Shake,Beverage,10.96
76,Veg Burger,Burger,15.14
50,Veg Burger,Burger,8.76
22,Farmhouse Pizza,Pizza,18.65
13,Coke,Beverage,15.89
56,Margherita Pizza,Pizza,7.89
56,Pepperoni Pizza,Pizza,13.6
95,Mango Shake,Beverage,4.44
60,Farmhouse Pizza,Pizza,7.94
27,Cheesecake,Dessert,23.63
41,Ice Cream,Dessert,27.28
72,Veg Supreme,Pizza,23.35
47,Butter Chicken,Main Course,24.01
52,Margherita Pizza,Pizza,3.39
30,Chicken Burger,Burger,18.78
48,Butter Chicken,Main Course,29.85
30,Chicken Burger,Burger,17.82
12,Cheesecake,Dessert,27.81
25,Lemonade,Beverage,3.98
11,Paneer Butter Masala,Main Course,24.12
52,Coke,Beverage,3.23
97,Biryani,Main Course,4.49
48,Paneer Burger,Burger,27.61
7,Chicken Burger,Burger,28.03
55,Mango Shake,Beverage,20.46
44,Pepperoni Pizza,Pizza,29.38
5,Cold Coffee,Beverage,21.54
37,Veg Burger,Burger,19.58
42,Brownie,Dessert,14.72
87,Veg Supreme,Pizza,4.2
99,Lemonade,Beverage,12.29
46,Pepperoni Pizza,Pizza,27.1
30,Veg Supreme,Pizza,10.77
34,Veg Burger,Burger,13.91
43,Veg Burger,Burger,24.17
7,Veg Supreme,Pizza,6.05
40,Coke,Beverage,3.19
98,Chicken Burger,Burger,16.9
48,Paneer Burger,Burger,21.24
75,Veg Supreme,Pizza,6.34
40,Biryani,Main Course,27.85
48,Butter Chicken,Main Course,20.38
39,Pepperoni Pizza,Pizza,16.29
72,Chicken Burger,Burger,7.08
64,Paneer Butter Masala,Main Course,16.34
14,Veg Supreme,Pizza,21.59
27,Fried Rice,Main Course,5.88
90,Butter Chicken,Main Course,17.48
83,Cheesecake,Dessert,22.11
37,Paneer Butter Masala,Main Course,20.51
58,Fried Rice,Main Course,3.57
22,Cold Coffee,Beverage,10.56
21,Butter Chicken,Main Course,15.54
10,Ice Cream,Dessert,22.08
47,Chicken Burger,Burger,23.3
34,Cheesecake,Dessert,6.19
84,Fried Rice,Main Course,5.86
73,Gulab Jamun,Dessert,19.23
94,Pepperoni Pizza,Pizza,8.21
86,Ice Cream,Dessert,25.52
5,Pepperoni Pizza,Pizza,23.86
78,Biryani,Main Course,28.06
74,Mango Shake,Beverage,13.39
6,Brownie,Dessert,10.07
38,Cheese Burger,Burger,13.35
51,Biryani,Main Course,20.78
3,Fried Rice,Main Course,13.08
42,Margherita Pizza,Pizza,10.84
25,Gulab Jamun,Dessert,13.16
97,Gulab Jamun,Dessert,29.8
50,Gulab Jamun,Dessert,18.67
77,Coke,Beverage,12.41
71,Farmhouse Pizza,Pizza,11.81
67,Lemonade,Beverage,26.19
37,Butter Chicken,Main Course,5.64
81,Cold Coffee,Beverage,12.88
44,Pepperoni Pizza,Pizza,23.44
48,Chicken Burger,Burger,8.92
56,Ice Cream,Dessert,9.49
26,Paneer Burger,Burger,28.55
74,Farmhouse Pizza,Pizza,19.96
98,Veg Supreme,Pizza,22.05
53,Coke,Beverage,18.33
98,Cheesecake,Dessert,10.39
5,Paneer Butter Masala,Main Course,14.56
40,Lemonade,Beverage,8.51
92,Cold Coffee,Beverage,23.13
98,Chicken Burger,Burger,25.06
74,Ice Cream,Dessert,18.53
27,Ice Cream,Dessert,3.73
61,Ice Cream,Dessert,12.9
64,Farmhouse Pizza,Pizza,21.75
28,Cheesecake,Dessert,25.93
63,Ice Cream,Dessert,10.12
2,Cheesecake,Dessert,27.13
72,Ice Cream,Dessert,16.97
38,Cheesecake,Dessert,24.93
34,Veg Supreme,Pizza,11.05
85,Cheese Burger,Burger,6.5
27,Butter Chicken,Main Course,18.4
21,Mango Shake,Beverage,13.43
94,Veg Burger,Burger,21.11
7,Paneer Burger,Burger,7.32
54,Paneer Burger,Burger,16.58
72,Brownie,Dessert,6.96
61,Paneer Butter Masala,Main Course,19.29
29,Cheesecake,Dessert,11.65
21,Butter Chicken,Main Course,15.29
16,Gulab Jamun,Dessert,22.06
51,Gulab Jamun,Dessert,28.08
29,Cheese Burger,Burger,6.11
100,Ice Cream,Dessert,3.11
20,Farmhouse Pizza,Pizza,11.14
13,Veg Burger,Burger,7.6
58,Ice Cream,Dessert,14.6
66,Veg Burger,Burger,28.23
79,Veg Supreme,Pizza,27.19
86,Veg Burger,Burger,13.39
67,Fried Rice,Main Course,28.77
55,Veg Burger,Burger,16.6
82,Biryani,Main Course,16.79
75,Ice Cream,Dessert,26.4
68,Coke,Beverage,23.47
64,Biryani,Main Course,26.49
18,Paneer Butter Masala,Main Course,3.89
23,Gulab Jamun,Dessert,27.49
83,Cheese Burger,Burger,22.47
66,Cheesecake,Dessert,8.8
81,Cheese Burger,Burger,28.55
73,Veg Burger,Burger,20.01
27,Cheese Burger,Burger,12.43
92,Ice Cream,Dessert,17.42
73,Mango Shake,Beverage,18.52
31,Biryani,Main Course,12.28
34,Fried Rice,Main Course,28.26
61,Cheesecake,Dessert,5.05
51,Fried Rice,Main Course,18.39
71,Coke,Beverage,23.22
1,Cold Coffee,Beverage,21.17
70,Chicken Burger,Burger,18.72
25,Butter Chicken,Main Course,3.49
4,Cold Coffee,Beverage,8.93
98,Butter Chicken,Main Course,24.04
96,Cold Coffee,Beverage,3.01
37,Veg Supreme,Pizza,28.66
27,Brownie,Dessert,8.14
28,Cheesecake,Dessert,6.78
45,Pepperoni Pizza,Pizza,28.83
5,Veg Supreme,Pizza,29.04
1,Ice Cream,Dessert,24.31
27,Mango Shake,Beverage,24.16
92,Cheesecake,Dessert,17.69
59,Chicken Burger,Burger,27.84
24,Paneer Butter Masala,Main Course,11.85
25,Chicken Burger,Burger,10.98
35,Veg Supreme,Pizza,7.71
61,Veg Supreme,Pizza,26.1
30,Butter Chicken,Main Course,25.03
9,Coke,Beverage,21.71
26,Mango Shake,Beverage,5.91
17,Farmhouse Pizza,Pizza,6.88
2,Lemonade,Beverage,9.29
37,Brownie,Dessert,25.1
14,Cheese Burger,Burger,9.14
12,Cheesecake,Dessert,11.69
40,Margherita Pizza,Pizza,14.34
81,Cold Coffee,Beverage,10.49
16,Ice Cream,Dessert,18.36
24,Farmhouse Pizza,Pizza,26.17
76,Brownie,Dessert,9.4
69,Coke,Beverage,6.94
58,Pepperoni Pizza,Pizza,9.62
63,Margherita Pizza,Pizza,23.93
46,Pepperoni Pizza,Pizza,21.92
20,Ice Cream,Dessert,27.39
48,Cold Coffee,Beverage,24.2
73,Coke,Beverage,8.24
92,Gulab Jamun,Dessert,26.35
69,Cold Coffee,Beverage,21.0
70,Farmhouse Pizza,Pizza,25.37
83,Margherita Pizza,Pizza,4.42
60,Paneer Burger,Burger,18.1
20,Cold Coffee,Beverage,5.74
71,Mango Shake,Beverage,13.65
44,Gulab Jamun,Dessert,27.34
51,Paneer Burger,Burger,8.76
79,Fried Rice,Main Course,20.19
43,Paneer Butter Masala,Main Course,13.1
93,Gulab Jamun,Dessert,14.71
34,Coke,Beverage,16.16
93,Biryani,Main Course,16.76
64,Cheesecake,Dessert,24.67
88,Chicken Burger,Burger,12.31
72,Margherita Pizza,Pizza,24.21
6,Paneer Burger,Burger,15.99
10,Mango Shake,Beverage,25.14
78,Pepperoni Pizza,Pizza,5.87
94,Chicken Burger,Burger,29.71
16,Margherita Pizza,Pizza,26.41
6,Gulab Jamun,Dessert,4.43
58,Lemonade,Beverage,29.81
75,Biryani,Main Course,21.23
39,Margherita Pizza,Pizza,22.07
13,Butter Chicken,Main Course,28.92
8,Gulab Jamun,Dessert,20.88
58,Coke,Beverage,26.44
45,Gulab Jamun,Dessert,4.81
1,Biryani,Main Course,21.59
31,Biryani,Main Course,3.86
7,Chicken Burger,Burger,19.13
33,Margherita Pizza,Pizza,13.9
24,Chicken Burger,Burger,5.18
24,Ice Cream,Dessert,13.68
11,Brownie,Dessert,27.93
88,Farmhouse Pizza,Pizza,18.53
7,Coke,Beverage,9.72
4,Lemonade,Beverage,28.04
47,Gulab Jamun,Dessert,16.11
65,Farmhouse Pizza,Pizza,6.53
27,Brownie,Dessert,17.71
47,Paneer Burger,Burger,15.51
95,Farmhouse Pizza,Pizza,16.05
30,Gulab Jamun,Dessert,12.44
18,Brownie,Dessert,7.99
4,Margherita Pizza,Pizza,6.93
80,Veg Supreme,Pizza,18.94
94,Brownie,Dessert,25.91
95,Biryani,Main Course,25.27
77,Margherita Pizza,Pizza,8.99
19,Biryani,Main Course,15.57
90,Chicken Burger,Burger,20.81
53,Fried Rice,Main Course,4.5
75,Butter Chicken,Main Course,14.55
88,Margherita Pizza,Pizza,6.49
69,Ice Cream,Dessert,18.1
22,Cheese Burger,Burger,4.8
38,Pepperoni Pizza,Pizza,25.41
41,Paneer Butter Masala,Main Course,4.19
8,Mango Shake,Beverage,13.55
33,Pepperoni Pizza,Pizza,20.55
58,Cold Coffee,Beverage,26.6
46,Veg Supreme,Pizza,5.87
20,Farmhouse Pizza,Pizza,29.87
15,Veg Supreme,Pizza,4.34
60,Butter Chicken,Main Course,23.51
87,Paneer Burger,Burger,17.23
89,Pepperoni Pizza,Pizza,3.91
91,Veg Supreme,Pizza,27.79
95,Pepperoni Pizza,Pizza,16.39
7,Pepperoni Pizza,Pizza,5.18
2,Biryani,Main Course,21.36
56,Paneer Burger,Burger,6.13
71,Brownie,Dessert,17.06
17,Paneer Butter Masala,Main Course,14.08
94,Coke,Beverage,28.85
61,Cheesecake,Dessert,13.85
53,Cold Coffee,Beverage,9.9
54,Margherita Pizza,Pizza,5.55
66,Coke,Beverage,3.98
28,Cheesecake,Dessert,12.67
27,Cheese Burger,Burger,13.91
45,Chicken Burger,Burger,27.13
48,Gulab Jamun,Dessert,21.62
96,Paneer Butter Masala,Main Course,3.28
91,Lemonade,Beverage,20.85
17,Chicken Burger,Burger,5.3
32,Chicken Burger,Burger,14.42
47,Brownie,Dessert,9.53
57,Chicken Burger,Burger,22.11
90,Fried Rice,Main Course,12.7
15,Ice Cream,Dessert,3.91
10,Farmhouse Pizza,Pizza,4.82
11,Cheesecake,Dessert,21.17
94,Veg Burger,Burger,16.6
28,Veg Burger,Burger,18.55
23,Brownie,Dessert,12.99
48,Cold Coffee,Beverage,24.79
26,Butter Chicken,Main Course,8.96
79,Paneer Burger,Burger,20.6
83,Mango Shake,Beverage,6.25
82,Margherita Pizza,Pizza,8.36
94,Coke,Beverage,4.53
25,Ice Cream,Dessert,17.0
34,Gulab Jamun,Dessert,26.63
97,Fried Rice,Main Course,7.68
66,Brownie,Dessert,23.3
2,Veg Burger,Burger,9.68
97,Paneer Butter Masala,Main Course,24.45
79,Veg Burger,Burger,11.09
24,Veg Burger,Burger,5.26
81,Cheesecake,Dessert,19.1
15,Paneer Butter Masala,Main Course,22.95
8,Biryani,Main Course,12.43
9,Veg Supreme,Pizza,20.74
47,Butter Chicken,Main Course,20.26
89,Biryani,Main Course,19.41
97,Veg Burger,Burger,15.93
71,Biryani,Main Course,13.71
10,Butter Chicken,Main Course,17.55
7,Brownie,Dessert,22.67
83,Chicken Burger,Burger,6.0
65,Veg Burger,Burger,12.78
31,Biryani,Main Course,3.45
74,Chicken Burger,Burger,12.2
18,Ice Cream,Dessert,19.18
64,Ice Cream,Dessert,24.09
71,Cheese Burger,Burger,16.6
11,Cold Coffee,Beverage,25.29
44,Cold Coffee,Beverage,10.14
51,Cheesecake,Dessert,10.53
72,Margherita Pizza,Pizza,3.8
43,Mango Shake,Beverage,15.69
15,Pepperoni Pizza,Pizza,27.47
4,Fried Rice,Main Course,17.59
70,Pepperoni Pizza,Pizza,11.98
93,Chicken Burger,Burger,27.81
1,Chicken Burger,Burger,5.09
73,Cheese Burger,Burger,14.17
74,Fried Rice,Main Course,26.78
16,Fried Rice,Main Course,27.6
52,Chicken Burger,Burger,6.88
33,Cheesecake,Dessert,8.8
100,Coke,Beverage,13.17
13,Coke,Beverage,14.41
64,Ice Cream,Dessert,14.45
44,Paneer Butter Masala,Main Course,14.33
29,Butter Chicken,Main Course,27.17
82,Veg Burger,Burger,19.11
63,Ice Cream,Dessert,22.04
44,Fried Rice,Main Course,20.79
17,Farmhouse Pizza,Pizza,10.12
14,Cheesecake,Dessert,5.7
75,Pepperoni Pizza,Pizza,3.97
30,Paneer Butter Masala,Main Course,20.28
49,Cheesecake,Dessert,26.28
31,Cold Coffee,Beverage,29.37
82,Paneer Burger,Burger,18.48
83,Chicken Burger,Burger,28.68
42,Ice Cream,Dessert,9.91
18,Cheese Burger,Burger,22.74
13,Butter Chicken,Main Course,12.15
45,Biryani,Main Course,21.46
48,Lemonade,Beverage,3.05
57,Veg Burger,Burger,14.92
65,Ice Cream,Dessert,3.89
67,Coke,Beverage,24.76
73,Ice Cream,Dessert,3.69
36,Ice Cream,Dessert,25.24
52,Paneer Butter Masala,Main Course,14.95
66,Lemonade,Beverage,25.02
57,Farmhouse Pizza,Pizza,21.97
16,Cheesecake,Dessert,12.74
36,Mango Shake,Beverage,22.23
99,Coke,Beverage,7.89
39,Lemonade,Beverage,22.64
14,Gulab Jamun,Dessert,15.4
82,Veg Burger,Burger,14.48
44,Cheesecake,Dessert,9.48
33,Gulab Jamun,Dessert,3.17
16,Fried Rice,Main Course,25.07
79,Biryani,Main Course,18.01
13,Coke,Beverage,12.93
23,Cheesecake,Dessert,12.65
58,Veg Supreme,Pizza,10.53
89,Cold Coffee,Beverage,3.28
23,Mango Shake,Beverage,18.74
92,Cheesecake,Dessert,24.48
54,Paneer Butter Masala,Main Course,26.58
47,Paneer Burger,Burger,4.38
22,Brownie,Dessert,29.32
9,Butter Chicken,Main Course,16.6
11,Paneer Burger,Burger,26.63
56,Lemonade,Beverage,18.21
91,Mango Shake,Beverage,16.81
85,Margherita Pizza,Pizza,25.98
32,Farmhouse Pizza,Pizza,21.84
90,Cheese Burger,Burger,26.67
44,Coke,Beverage,26.68
8,Lemonade,Beverage,15.9
58,Ice Cream,Dessert,28.73
86,Paneer Burger,Burger,9.05
26,Cheese Burger,Burger,5.78
38,Lemonade,Beverage,29.78
68,Gulab Jamun,Dessert,12.08
27,Brownie,Dessert,22.26
55,Pepperoni Pizza,Pizza,26.72
59,Fried Rice,Main Course,14.28
62,Veg Supreme,Pizza,24.69
26,Pepperoni Pizza,Pizza,6.18
45,Ice Cream,Dessert,16.87
28,Cheesecake,Dessert,23.93
94,Farmhouse Pizza,Pizza,24.52
79,Paneer Burger,Burger,13.73
80,Cheese Burger,Burger,3.3
97,Ice Cream,Dessert,7.19
34,Veg Burger,Burger,17.08
1,Margherita Pizza,Pizza,26.09
53,Farmhouse Pizza,Pizza,25.93
97,Margherita Pizza,Pizza,20.58
31,Fried Rice,Main Course,11.28
36,Mango Shake,Beverage,4.17
34,Mango Shake,Beverage,10.48
49,Veg Supreme,Pizza,10.17
80,Brownie,Dessert,21.96
14,Mango Shake,Beverage,11.89
6,Ice Cream,Dessert,15.0
74,Butter Chicken,Main Course,14.16
10,Paneer Butter Masala,Main Course,21.85
19,Farmhouse Pizza,Pizza,21.49
79,Lemonade,Beverage,22.67
8,Paneer Burger,Burger,22.43
91,Pepperoni Pizza,Pizza,11.67
73,Butter Chicken,Main Course,22.89
31,Ice Cream,Dessert,23.38
35,Biryani,Main Course,8.41
45,Cheese Burger,Burger,11.3
7,Ice Cream,Dessert,4.53
41,Cheese Burger,Burger,19.4
29,Cheese Burger,Burger,10.19
11,Cheesecake,Dessert,17.61
15,Butter Chicken,Main Course,13.21
37,Paneer Burger,Burger,28.85
77,Cold Coffee,Beverage,21.93
15,Pepperoni Pizza,Pizza,17.51
46,Gulab Jamun,Dessert,8.05
66,Chicken Burger,Burger,13.35
79,Paneer Butter Masala,Main Course,12.68
55,Coke,Beverage,23.53
3,Mango Shake,Beverage,28.35
25,Biryani,Main Course,29.27
75,Pepperoni Pizza,Pizza,3.28
68,Biryani,Main Course,22.54
7,Pepperoni Pizza,Pizza,18.38
68,Paneer Burger,Burger,8.67
83,Paneer Butter Masala,Main Course,18.43
53,Brownie,Dessert,3.91
80,Butter Chicken,Main Course,15.28
49,Mango Shake,Beverage,21.61
97,Gulab Jamun,Dessert,21.27
5,Chicken Burger,Burger,3.93
17,Veg Burger,Burger,21.51
9,Pepperoni Pizza,Pizza,23.04
7,Mango Shake,Beverage,26.95
48,Mango Shake,Beverage,6.52
38,Butter Chicken,Main Course,3.24
47,Chicken Burger,Burger,4.79
18,Cold Coffee,Beverage,10.64
82,Chicken Burger,Burger,26.91
13,Fried Rice,Main Course,8.79
25,Chicken Burger,Burger,4.31
40,Pepperoni Pizza,Pizza,25.54
22,Cheesecake,Dessert,11.07
91,Lemonade,Beverage,27.89
25,Ice Cream,Dessert,15.36
48,Paneer Burger,Burger,5.13
10,Lemonade,Beverage,10.61
90,Chicken Burger,Burger,9.92
80,Chicken Burger,Burger,19.26
86,Ice Cream,Dessert,3.7
1,Chicken Burger,Burger,8.64
72,Veg Supreme,Pizza,12.37
86,Cheese Burger,Burger,27.81
13,Ice Cream,Dessert,5.82
70,Veg Supreme,Pizza,13.39
38,Fried Rice,Main Course,27.56
90,Cold Coffee,Beverage,8.07
57,Lemonade,Beverage,26.25
29,Margherita Pizza,Pizza,6.28
37,Paneer Butter Masala,Main Course,12.41
47,Biryani,Main Course,9.47
19,Gulab Jamun,Dessert,14.85
29,Biryani,Main Course,14.06
100,Paneer Burger,Burger,17.08
23,Cheese Burger,Burger,14.76
38,Pepperoni Pizza,Pizza,14.66
37,Mango Shake,Beverage,28.56
13,Veg Burger,Burger,11.38
76,Chicken Burger,Burger,3.43
19,Chicken Burger,Burger,12.36
100,Fried Rice,Main Course,9.81
45,Cold Coffee,Beverage,15.97
3,Brownie,Dessert,13.27
46,Pepperoni Pizza,Pizza,21.96
100,Ice Cream,Dessert,5.33
31,Brownie,Dessert,24.48
65,Brownie,Dessert,15.47
66,Margherita Pizza,Pizza,10.76
1,Farmhouse Pizza,Pizza,16.88
61,Butter Chicken,Main Course,11.99
67,Biryani,Main Course,20.65
33,Biryani,Main Course,25.07
1,Cheese Burger,Burger,11.02
99,Biryani,Main Course,21.0
91,Margherita Pizza,Pizza,10.24
11,Coke,Beverage,3.36
86,Veg Supreme,Pizza,15.04
26,Pepperoni Pizza,Pizza,24.26
43,Veg Supreme,Pizza,5.0
63,Margherita Pizza,Pizza,9.5
28,Coke,Beverage,29.52
62,Farmhouse Pizza,Pizza,20.33
54,Fried Rice,Main Course,3.14
96,Biryani,Main Course,10.44
87,Cheese Burger,Burger,5.2
69,Chicken Burger,Burger,13.4
53,Cheese Burger,Burger,20.97
76,Chicken Burger,Burger,27.11
26,Chicken Burger,Burger,20.95
18,Veg Burger,Burger,4.02
99,Gulab Jamun,Dessert,28.88
33,Biryani,Main Course,6.18
97,Margherita Pizza,Pizza,11.78
98,Brownie,Dessert,12.89
92,Lemonade,Beverage,25.48
15,Biryani,Main Course,17.86
16,Farmhouse Pizza,Pizza,3.76
98,Paneer Butter Masala,Main Course,13.98
55,Ice Cream,Dessert,24.78
32,Fried Rice,Main Course,4.29
54,Paneer Burger,Burger,13.9
86,Paneer Butter Masala,Main Course,6.17
29,Chicken Burger,Burger,25.91
52,Paneer Butter Masala,Main Course,19.45
12,Coke,Beverage,14.9
64,Farmhouse Pizza,Pizza,13.58
9,Cheesecake,Dessert,15.7
51,Butter Chicken,Main Course,25.76
90,Cheesecake,Dessert,15.53
10,Lemonade,Beverage,17.49
54,Chicken Burger,Burger,22.77
53,Lemonade,Beverage,15.82
36,Farmhouse Pizza,Pizza,21.92
86,Chicken Burger,Burger,9.87
84,Brownie,Dessert,23.83
28,Mango Shake,Beverage,19.01
3,Lemonade,Beverage,21.73
57,Ice Cream,Dessert,17.13
17,Paneer Burger,Burger,5.75
56,Mango Shake,Beverage,6.31
2,Biryani,Main Course,13.82
31,Brownie,Dessert,26.46
57,Lemonade,Beverage,6.39
7,Ice Cream,Dessert,5.34
24,Ice Cream,Dessert,17.07
35,Cold Coffee,Beverage,17.59
50,Brownie,Dessert,22.07
38,Farmhouse Pizza,Pizza,16.84
13,Cheese Burger,Burger,12.8
88,Paneer Butter Masala,Main Course,8.39
77,Biryani,Main Course,28.03
86,Margherita Pizza,Pizza,22.31
28,Margherita Pizza,Pizza,25.09
99,Lemonade,Beverage,20.42
99,Margherita Pizza,Pizza,16.78
58,Paneer Butter Masala,Main Course,24.4
49,Fried Rice,Main Course,26.5
94,Paneer Butter Masala,Main Course,14.92
78,Cheesecake,Dessert,24.63
50,Veg Supreme,Pizza,9.04
44,Cheese Burger,Burger,9.44
3,Mango Shake,Beverage,27.28
4,Cold Coffee,Beverage,16.18
39,Paneer Burger,Burger,12.78
26,Cheesecake,Dessert,16.89
67,Coke,Beverage,21.63
18,Ice Cream,Dessert,12.77
15,Pepperoni Pizza,Pizza,7.47
26,Paneer Burger,Burger,11.23
70,Gulab Jamun,Dessert,14.39
9,Cold Coffee,Beverage,20.21
34,Mango Shake,Beverage,21.07
49,Chicken Burger,Burger,10.22
56,Coke,Beverage,10.8
13,Mango Shake,Beverage,29.47
76,Cold Coffee,Beverage,4.27
88,Cheese Burger,Burger,15.39
6,Farmhouse Pizza,Pizza,14.7
38,Lemonade,Beverage,24.79
1,Cold Coffee,Beverage,21.37
23,Paneer Burger,Burger,4.56
6,Veg Supreme,Pizza,26.98
62,Brownie,Dessert,17.13
98,Cheesecake,Dessert,21.21
76,Margherita Pizza,Pizza,7.29
15,Biryani,Main Course,24.65
49,Ice Cream,Dessert,3.44
53,Gulab Jamun,Dessert,6.3
18,Paneer Butter Masala,Main Course,3.27
